Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83029900


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83029900;2;01/07/2020;;1;1;"14,87";"3,54";"7,38";18;28;1;1;1;;;"10,8642";"7,8329";"5,843";"4,3865";"3,9511";"4,8468";"10,8642";"10,5007";"11,2344";"7,5292";"6,3792";"12,3859";"8,1432";"13,1876";"7,232";"6,1079";"14,4416";"14,8734";"10,5007";"7,232";"6,657";"5,5844";"4,8468";"4,6135";"4,3865";"3,9511";"3,9511";"3,5403";"5,0863";"4,1657";"3,7426";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2020;;1;1;"78,69";"0,5";"6,77";11;1;1;;1;;;"0,5008";"0,5721";"0,5721";"0,5008";"1,3339";"2,6197";"3,9511";"1,7107";"1,9904";"6,3792";"78,6865";"29,8421";"11,2344";"7,8329";"6,1079";"4,1657";"3,7426";"3,7426";"3,7426";"2,4535";"2,1389";"2,6197";"2,1389";"2,6197";"2,4535";"2,2933";"4,6135";"5,5844";"4,3865";"2,6197";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2020;;1;1;"2,62";"0,5";"1,02";22;30;1;1;1;;;"0,9098";"1,0076";"0,9098";"0,9098";"0,8174";"0,8174";"0,5721";"0,8174";"0,6486";"0,5721";"0,5721";"0,8174";"0,7303";"1,5794";"2,1389";"1,3339";"0,7303";"1,1108";"0,6486";"0,8174";"0,7303";"2,6197";"2,4535";"1,8476";"0,9098";"0,8174";"1,1108";"0,9098";"0,5721";"0,5008";"0,7303";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2020;;1;1;"3,74";"0,82";"1,6";15;29;1;1;1;;;"2,6197";"2,6197";"1,9904";"1,9904";"1,5794";"1,4538";"1,9904";"1,5794";"2,2933";"1,5794";"1,4538";"1,2196";"1,3339";"1,8476";"3,7426";"2,2933";"1,4538";"1,4538";"1,3339";"1,3339";"1,3339";"1,3339";"1,3339";"1,1108";"1,0076";"1,0076";"0,9098";"1,1108";"0,8174";"1,0076";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2020;;1;1;"7,53";"1,58";"2,89";1;27;1;1;1;;;"7,5292";"5,843";"4,8468";"4,3865";"4,3865";"4,3865";"3,7426";"3,154";"3,154";"2,9699";"2,7918";"2,7918";"2,4535";"2,6197";"2,1389";"2,2933";"2,9699";"2,7918";"2,1389";"2,2933";"2,1389";"1,8476";"1,7107";"1,7107";"1,7107";"1,8476";"1,5794";"1,7107";"1,5794";"1,9904";"1,9904";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2020;;1;1;"58,1";"2,62";"8,78";26;23;1;1;1;;;"5,5844";"3,7426";"3,3441";"3,5403";"3,9511";"3,5403";"3,3441";"3,5403";"11,2344";"23,8491";"11,6114";"8,4601";"4,8468";"5,5844";"4,1657";"3,9511";"4,1657";"12,3859";"6,1079";"4,1657";"3,7426";"3,5403";"2,6197";"3,3441";"3,3441";"58,1025";"26,7543";"13,5987";"8,4601";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83029900;2;01/01/2020;;1;1;"10,14";"2,14";"4,27";30;17;1;1;1;;;"6,9412";"4,6135";"5,3322";"4,8468";"3,9511";"8,4601";"6,9412";"4,3865";"3,154";"2,9699";"4,1657";"4,1657";"3,5403";"3,154";"2,7918";"2,2933";"2,1389";"2,2933";"2,7918";"2,7918";"2,7918";"2,2933";"2,4535";"2,9699";"2,6197";"2,6197";"2,1389";"6,657";"8,1432";"10,1439";"7,8329";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2019;;1;1;"56,4";"2,45";"8,35";21;31;1;1;1;;;"6,9412";"5,843";"5,3322";"5,5844";"8,1432";"10,1439";"6,3792";"5,3322";"5,3322";"5,0863";"4,3865";"3,9511";"3,5403";"3,3441";"3,154";"2,9699";"3,3441";"18,0915";"14,0167";"11,9952";"56,4007";"18,5793";"12,7833";"8,7836";"6,9412";"5,0863";"4,6135";"3,9511";"3,3441";"2,9699";"2,4535";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2019;;1;1;"76,83";"4,39";"18,26";10;26;1;1;1;;;"8,1432";"6,657";"5,3322";"14,8734";"41,777";"39,4748";"26,1587";"26,1587";"16,6703";"76,8257";"25,5704";"36,5729";"26,1587";"21,6553";"33,7912";"19,0741";"14,8734";"12,3859";"10,1439";"8,7836";"6,9412";"6,3792";"5,843";"5,5844";"5,3322";"4,3865";"14,8734";"12,3859";"8,1432";"6,9412";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2019;;1;1;"32,45";"2,14";"8,5";28;13;1;1;1;;;"2,7918";"2,7918";"2,7918";"2,7918";"2,4535";"9,7938";"9,1137";"5,5844";"4,6135";"3,5403";"2,7918";"2,6197";"2,1389";"2,1389";"8,7836";"7,8329";"6,3792";"24,9894";"18,5793";"10,1439";"12,3859";"16,6703";"7,5292";"7,5292";"6,9412";"7,5292";"5,843";"32,4451";"14,0167";"10,5007";"9,4504";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2019;;1;1;"24,42";"1,33";"4,2";20;17;1;1;1;;;"2,1389";"2,2933";"2,4535";"2,1389";"2,1389";"2,1389";"4,3865";"1,9904";"2,4535";"2,1389";"2,1389";"1,5794";"1,4538";"1,7107";"2,4535";"1,9904";"1,3339";"1,7107";"2,1389";"24,4156";"22,1929";"9,4504";"5,5844";"4,8468";"4,3865";"3,9511";"2,7918";"2,7918";"1,9904";"2,7918";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2019;;1;1;"3,54";"1,58";"2,0";20;11;1;1;1;;;"2,1389";"2,1389";"2,2933";"2,1389";"2,1389";"1,9904";"1,9904";"1,9904";"1,8476";"1,7107";"1,5794";"1,7107";"1,7107";"2,4535";"1,5794";"1,5794";"1,5794";"1,7107";"2,9699";"3,5403";"2,4535";"2,1389";"2,1389";"2,1389";"1,9904";"1,9904";"1,5794";"1,8476";"1,5794";"1,8476";"1,5794";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2019;;1;1;"6,94";"2,14";"3,47";2;30;1;1;1;;;"4,3865";"6,9412";"6,9412";"5,843";"4,8468";"4,6135";"3,7426";"3,5403";"3,5403";"3,7426";"3,9511";"3,154";"3,3441";"3,154";"3,154";"3,154";"2,7918";"2,9699";"2,7918";"2,7918";"2,7918";"2,7918";"2,6197";"2,7918";"2,7918";"2,6197";"2,6197";"2,4535";"2,4535";"2,1389";"2,1389";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2019;;1;1;"118,47";"4,85";"19,99";1;25;;1;1;;;"118,4679";"114,2816";"67,7201";"42,5552";"31,1288";"21,6553";"19,5761";"16,2106";"14,8734";"12,7833";"11,2344";"10,8642";"10,1439";"9,4504";"8,1432";"7,5292";"6,9412";"6,9412";"6,3792";"5,843";"5,843";"5,843";"5,3322";"5,0863";"4,8468";"5,5844";"8,7836";"5,5844";"5,3322";"4,8468";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2019;;1;1;"171,94";"6,66";"19,56";31;22;1;1;1;;;"15,7579";"16,2106";"14,0167";"11,2344";"18,5793";"14,8734";"12,3859";"11,2344";"9,4504";"8,1432";"12,7833";"14,0167";"11,6114";"15,7579";"12,3859";"10,1439";"10,1439";"9,4504";"8,1432";"7,5292";"6,9412";"6,657";"10,1439";"10,8642";"13,1876";"9,7938";"9,4504";"27,3572";"29,2099";"66,8282";"171,9405";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2019;;1;1;"35,17";"5,33";"13,99";23;3;1;1;1;;;"6,3792";"6,3792";"5,3322";"5,3322";"5,3322";"10,5007";"21,6553";"33,1144";"21,6553";"15,7579";"12,3859";"10,8642";"9,4504";"8,1432";"7,5292";"6,657";"10,1439";"7,5292";"5,843";"6,1079";"5,3322";"21,6553";"35,1671";"23,2898";"14,8734";"13,1876";"13,1876";"31,1288";"26,1587";"19,5761";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2019;;1;1;"79,62";"6,38";"22,22";13;31;1;1;1;;;"22,7378";"15,3122";"12,7833";"11,6114";"9,4504";"40,2331";"56,4007";"28,585";"29,2099";"23,8491";"21,1248";"53,0418";"79,6218";"46,5086";"30,4818";"23,8491";"19,0741";"15,7579";"28,585";"14,8734";"14,0167";"13,1876";"11,9952";"10,5007";"8,1432";"8,1432";"9,4504";"8,1432";"8,1432";"7,5292";"6,3792";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2019;;1;1;"74,06";"4,85";"24,03";26;2;1;;1;;;"6,3792";"4,8468";"12,7833";"34,4754";"16,6703";"11,2344";"9,1137";"7,5292";"6,657";"5,3322";"7,5292";"7,5292";"5,5844";"5,3322";"18,0915";"35,8662";"28,585";"41,0029";"48,1183";"29,8421";"29,8421";"31,7833";"27,9674";"35,1671";"67,7201";"74,059";"36,5729";"27,3572";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2019;;1;1;"75,9";"4,39";"18,14";13;7;1;1;2;;;"4,6135";"4,8468";"4,8468";"5,5844";"6,3792";"4,8468";"4,3865";"4,3865";"6,9412";"5,3322";"6,9412";"10,8642";"75,9002";"51,3851";"65,0548";"27,3572";"17,6107";"50,5626";"26,1587";"41,777";"26,1587";"18,5793";"12,7833";"16,2106";"17,6107";"9,4504";"9,4504";"8,7836";"6,657";"5,5844";"5,3322";1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2018;;1;1;"17,61";"1,99";"6,09";19;8;1;1;2;;;"5,5844";"4,6135";"3,7426";"3,154";"2,6197";"2,4535";"2,4535";"1,9904";"3,154";"2,7918";"2,4535";"5,843";"3,7426";"7,232";"5,0863";"3,9511";"8,4601";"16,6703";"17,6107";"11,2344";"6,657";"9,4504";"8,7836";"7,5292";"4,6135";"4,8468";"6,9412";"7,8329";"5,3322";"4,6135";"7,232";1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2018;;1;1;"16,21";"2,62";"6,56";29;26;1;1;1;;;"11,9952";"15,3122";"11,6114";"9,4504";"8,1432";"7,232";"6,657";"6,9412";"6,9412";"6,1079";"5,5844";"5,0863";"5,3322";"4,1657";"3,7426";"3,7426";"4,3865";"4,1657";"3,7426";"3,3441";"3,3441";"4,8468";"4,1657";"3,3441";"2,7918";"2,6197";"4,8468";"12,7833";"16,2106";"8,1432";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2018;;1;1;"101,99";"4,39";"25,16";21;1;1;1;1;;;"4,3865";"4,3865";"4,3865";"4,3865";"4,3865";"4,3865";"10,8642";"8,1432";"8,1432";"18,0915";"23,8491";"17,137";"16,2106";"22,7378";"17,6107";"17,6107";"44,1243";"96,0014";"47,3115";"35,1671";"101,9912";"80,5603";"43,3377";"36,5729";"21,1248";"18,5793";"14,0167";"11,9952";"12,7833";"16,2106";"13,5987";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2018;;1;1;"91,09";"3,34";"16,08";7;3;1;1;1;;;"4,3865";"3,5403";"3,3441";"5,843";"52,2116";"80,5603";"91,0916";"31,7833";"21,6553";"14,0167";"10,8642";"8,7836";"7,8329";"6,657";"5,843";"4,6135";"6,3792";"10,8642";"14,8734";"12,3859";"18,0915";"11,9952";"9,7938";"8,4601";"6,657";"5,843";"6,9412";"6,3792";"5,3322";"5,3322";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2018;;1;1;"26,16";"1,22";"5,31";23;12;1;1;1;;;"1,5794";"1,8476";"1,8476";"1,5794";"1,5794";"1,4538";"1,7107";"1,9904";"1,5794";"1,4538";"1,3339";"1,2196";"1,3339";"1,3339";"1,3339";"1,3339";"1,2196";"1,2196";"2,1389";"11,6114";"8,1432";"6,1079";"26,1587";"10,1439";"14,0167";"7,8329";"5,3322";"26,1587";"9,7938";"5,5844";"4,6135";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2018;;1;1;"3,15";"1,58";"2,14";3;19;1;1;1;;;"2,9699";"2,9699";"3,154";"2,9699";"2,7918";"2,6197";"2,4535";"2,2933";"1,9904";"1,9904";"1,9904";"1,9904";"1,9904";"1,7107";"1,9904";"1,8476";"1,8476";"1,7107";"1,5794";"1,5794";"1,5794";"1,8476";"1,9904";"2,9699";"2,6197";"2,1389";"1,9904";"1,8476";"1,7107";"1,5794";"1,5794";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2018;;1;1;"19,07";"1,85";"4,04";11;8;1;1;1;;;"2,2933";"2,1389";"2,4535";"2,9699";"2,7918";"2,2933";"2,1389";"1,8476";"1,9904";"7,232";"19,0741";"6,9412";"4,8468";"4,3865";"3,9511";"3,9511";"3,3441";"3,3441";"3,154";"2,7918";"2,6197";"2,7918";"2,6197";"2,7918";"5,5844";"5,843";"4,3865";"3,9511";"3,5403";"3,154";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2018;;1;1;"6,94";"1,99";"3,13";17;31;1;1;1;;;"3,3441";"3,154";"3,154";"3,154";"3,9511";"3,9511";"3,7426";"4,1657";"3,3441";"3,154";"2,7918";"2,7918";"2,7918";"2,6197";"2,7918";"2,7918";"6,9412";"5,5844";"3,5403";"2,9699";"2,7918";"2,6197";"2,4535";"2,6197";"2,4535";"2,4535";"2,2933";"2,2933";"2,1389";"2,1389";"1,9904";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2018;;1;1;"18,09";"3,15";"6,85";1;29;;1;1;;;"18,0915";"14,4416";"12,3859";"11,2344";"9,4504";"8,4601";"7,5292";"6,9412";"6,3792";"6,1079";"5,5844";"10,1439";"7,8329";"8,4601";"7,5292";"6,657";"5,843";"5,3322";"4,8468";"4,8468";"4,6135";"4,1657";"3,9511";"3,9511";"3,7426";"3,5403";"3,3441";"3,5403";"3,154";"3,5403";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2018;;1;1;"53,88";"4,61";"15,97";28;11;1;1;1;;;"10,5007";"9,1137";"7,232";"5,843";"8,7836";"6,9412";"5,843";"5,0863";"5,843";"4,8468";"4,6135";"4,6135";"10,5007";"7,5292";"5,5844";"4,8468";"4,8468";"10,1439";"26,7543";"12,3859";"10,1439";"8,7836";"46,5086";"41,0029";"32,4451";"25,5704";"24,9894";"53,8759";"32,4451";"33,1144";"24,4156";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2018;;1;1;"15,31";"3,34";"7,47";28;24;1;1;1;;;"7,8329";"6,657";"5,5844";"5,3322";"4,3865";"4,6135";"8,4601";"7,232";"7,8329";"14,8734";"14,4416";"10,5007";"8,7836";"7,5292";"7,232";"6,3792";"5,843";"6,9412";"5,5844";"4,8468";"3,9511";"3,9511";"3,9511";"3,3441";"6,1079";"10,5007";"11,2344";"15,3122";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2018;;1;1;"98,85";"2,03";"25,73";16;7;1;1;1;;;"6,4208";"4,0742";"2,9525";"2,624";"2,9525";"2,4681";"2,0331";"5,9022";"58,9906";"44,866";"18,8514";"14,2799";"10,7772";"9,0724";"75,6817";"98,8467";"35,7056";"24,1679";"16,021";"27,1146";"39,3763";"73,8355";"68,9647";"34,295";"27,3572";"21,1248";"21,6553";"15,7579";"11,9952";"10,5007";"9,1137";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2017;;1;1;"9,07";"1,1";"2,68";31;11;1;1;1;;;"1,8987";"1,7697";"2,9525";"3,1251";"1,7697";"4,0742";"3,1251";"2,3177";"1,7697";"1,3049";"1,1025";"1,1025";"1,1025";"1,4135";"1,2013";"1,1025";"1,3049";"1,1025";"2,4681";"2,0331";"1,7697";"1,6458";"3,4874";"3,3034";"2,4681";"2,3177";"2,4681";"4,9396";"5,6523";"7,8289";"9,0724";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2017;;1;1;"17,88";"1,9";"6,08";16;30;1;1;1;;;"5,9022";"9,7341";"15,5749";"9,3999";"7,8289";"6,6896";"5,6523";"5,6523";"8,1299";"5,4086";"4,2816";"3,6772";"3,1251";"2,624";"4,2816";"17,8784";"15,136";"8,4375";"6,4208";"5,9022";"4,4949";"3,6772";"3,4874";"3,4874";"3,3034";"2,624";"3,1251";"2,4681";"2,1727";"1,8987";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2017;;1;1;"56,17";"2,47";"13,1";12;3;1;1;1;;;"4,2816";"2,624";"2,4681";"2,4681";"5,4086";"11,5068";"15,136";"12,6531";"14,7044";"12,6531";"37,1491";"56,1722";"22,493";"14,7044";"10,7772";"8,4375";"6,6896";"5,9022";"11,8819";"32,917";"15,136";"10,075";"8,4375";"7,5344";"7,2464";"8,4375";"5,6523";"23,6019";"13,0492";"9,0724";"6,6896";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2017;;1;1;"25,32";"1,01";"3,16";28;19;1;1;1;;;"2,0331";"1,8987";"1,5271";"1,5271";"1,5271";"1,5271";"1,4135";"1,5271";"1,2013";"1,1025";"1,1025";"1,2013";"1,2013";"1,1025";"1,3049";"1,2013";"1,1025";"1,1025";"1,0087";"1,0087";"1,0087";"1,0087";"2,1727";"2,9525";"3,8728";"5,171";"6,4208";"25,3232";"13,8626";"6,4208";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2017;;1;1;"13,05";"2,03";"4,03";9;30;1;1;1;;;"2,7855";"2,1727";"2,1727";"3,6772";"2,7855";"2,4681";"2,1727";"3,3034";"13,0492";"5,4086";"4,0742";"3,8728";"3,1251";"3,4874";"12,6531";"11,1386";"6,1584";"4,2816";"3,8728";"3,6772";"3,3034";"3,1251";"2,9525";"2,9525";"2,624";"2,4681";"2,4681";"2,3177";"2,1727";"2,0331";"2,0331";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2017;;1;1;"7,83";"1,77";"2,81";29;24;1;1;1;;;"3,1251";"3,3034";"2,9525";"2,9525";"2,9525";"3,4874";"2,7855";"2,7855";"2,624";"2,7855";"2,4681";"2,4681";"2,624";"2,7855";"2,3177";"2,1727";"2,4681";"2,1727";"2,0331";"2,1727";"2,1727";"2,0331";"1,8987";"1,7697";"1,7697";"2,0331";"1,7697";"2,0331";"7,8289";"6,9648";"3,4874";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2017;;1;1;"173,42";"2,95";"30,58";1;29;;1;1;;;"173,4245";"122,6781";"40,9028";"27,7275";"121,6107";"112,1301";"62,8727";"40,9028";"30,9108";"23,6019";"20,3667";"18,3612";"13,4523";"11,8819";"10,075";"9,3999";"8,1299";"7,2464";"7,5344";"6,9648";"6,4208";"6,6896";"6,1584";"5,171";"5,171";"4,4949";"3,6772";"3,3034";"2,9525";"3,3034";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2017;;1;1;"153,65";"2,62";"25,95";28;17;1;1;1;;;"3,6772";"13,8626";"9,7341";"4,0742";"3,6772";"14,2799";"9,7341";"4,0742";"3,4874";"3,4874";"3,3034";"3,1251";"2,7855";"3,1251";"3,1251";"2,9525";"2,624";"2,624";"88,9734";"48,1895";"36,4232";"23,0436";"16,021";"17,4031";"17,4031";"13,8626";"27,1146";"153,6483";"83,1992";"50,7722";"134,5986";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2017;;1;1;"8,13";"2,62";"4,39";23;28;1;1;1;;;"4,9396";"7,8289";"5,6523";"4,7142";"4,7142";"4,7142";"4,0742";"3,8728";"3,4874";"3,4874";"3,3034";"5,171";"5,9022";"4,9396";"4,4949";"3,8728";"3,8728";"4,0742";"3,4874";"3,1251";"2,9525";"6,9648";"8,1299";"4,4949";"3,6772";"3,4874";"3,1251";"2,624";"3,1251";"3,4874";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2017;;1;1;"32,92";"4,94";"9,35";2;30;1;1;1;;;"13,8626";"32,917";"17,8784";"14,7044";"11,8819";"10,4227";"8,7516";"8,4375";"10,7772";"7,8289";"6,6896";"6,1584";"5,9022";"6,1584";"5,9022";"5,6523";"6,4208";"8,1299";"8,4375";"7,5344";"15,5749";"8,7516";"6,9648";"11,8819";"8,4375";"7,2464";"6,1584";"5,4086";"5,171";"4,9396";"4,9396";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2017;;1;1;"34,3";"5,41";"12,36";12;21;1;1;1;;;"10,7772";"13,4523";"30,2582";"20,8869";"13,8626";"10,4227";"8,4375";"7,5344";"6,6896";"6,1584";"7,5344";"34,295";"19,349";"13,0492";"9,3999";"7,8289";"8,7516";"7,8289";"9,3999";"6,4208";"5,4086";"6,4208";"9,3999";"9,0724";"24,7417";"13,8626";"7,8289";"16,935";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2017;;1;1;"101,87";"7,83";"26,36";5;21;1;1;1;;;"19,349";"22,493";"16,021";"80,3555";"101,868";"91,903";"49,9027";"45,6841";"55,2503";"36,4232";"40,9028";"25,3232";"18,3612";"15,136";"12,264";"10,075";"11,5068";"20,8869";"11,8819";"9,0724";"7,8289";"10,4227";"8,7516";"15,5749";"11,8819";"12,6531";"10,075";"10,075";"10,4227";"9,7341";"15,136";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2016;;1;1;"49,04";"8,13";"19,03";3;1;1;1;1;;;"8,1299";"12,6531";"49,0417";"23,0436";"15,136";"10,7772";"17,8784";"23,6019";"20,3667";"18,8514";"45,6841";"29,6136";"19,8541";"13,8626";"11,5068";"10,075";"9,3999";"8,7516";"8,7516";"14,7044";"14,2799";"28,9769";"20,3667";"25,9125";"15,5749";"11,5068";"10,7772";"20,3667";"18,8514";"19,349";"32,2402";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2016;;1;1;"24,74";"2,95";"7,47";29;23;1;1;2;;;"11,5068";"10,4227";"9,0724";"7,8289";"6,9648";"6,4208";"5,9022";"5,6523";"5,9022";"7,8289";"5,4086";"5,4086";"5,171";"4,7142";"4,7142";"5,9022";"11,5068";"5,6523";"4,2816";"3,8728";"3,3034";"3,1251";"2,9525";"2,9525";"3,6772";"4,0742";"13,4523";"19,8541";"24,7417";"11,8819";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;
